Mode of Travel,Home and Work Filter,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Trip Duration (sec),Avg All Trip Duration (sec),Avg Trip Length (mi),Avg All Trip Length (mi)
Personal,Visitors,Trip Start,7,7,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),41,1627,1693,7.7,8.0
Personal,Visitors,Trip Start,7,7,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1383,1370,4.3,4.5
Personal,Visitors,Trip Start,7,7,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),3,1429,1447,6.3,6.5
Personal,Visitors,Trip Start,7,7,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),7,1885,2001,9.9,10.5
Personal,Visitors,Trip Start,7,7,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),14,1648,1655,7.0,7.0
Personal,Visitors,Trip Start,7,7,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),18,1541,1641,7.7,7.9
Personal,Visitors,Trip Start,7,7,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),47,1633,1682,7.5,7.7
Personal,Visitors,Trip Start,7,7,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,1371,1355,5.4,5.5
Personal,Visitors,Trip Start,7,7,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),3,1438,1459,6.8,7.0
Personal,Visitors,Trip Start,7,7,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),6,1864,1879,9.6,9.7
Personal,Visitors,Trip Start,7,7,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),17,1726,1729,6.9,6.9
Personal,Visitors,Trip Start,7,7,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),21,1526,1627,7.5,7.8
Personal,Visitors,Trip Start,7,7,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),26,1599,1740,8.5,9.1
Personal,Visitors,Trip Start,7,7,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,1408,1408,2.0,2.0
Personal,Visitors,Trip Start,7,7,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),2,1391,1391,4.3,4.3
Personal,Visitors,Trip Start,7,7,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),9,1918,2189,10.3,11.9
Personal,Visitors,Trip Start,7,7,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),6,1247,1279,7.7,7.7
Personal,Visitors,Trip Start,7,7,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),9,1628,1725,8.6,8.6
Personal,Visitors,Trip Start,8,8,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),4,1591,1660,3.4,3.8
Personal,Visitors,Trip Start,8,8,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,1149,1149,2.5,2.5
Personal,Visitors,Trip Start,8,8,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),2,1688,1720,3.4,3.5
Personal,Visitors,Trip Start,8,8,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),2,1537,1642,3.6,4.2
Personal,Visitors,Trip Start,8,8,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),5,1602,1672,3.4,3.8
Personal,Visitors,Trip Start,8,8,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),0,1149,1149,2.5,2.5
Personal,Visitors,Trip Start,8,8,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),3,1688,1720,3.4,3.5
Personal,Visitors,Trip Start,8,8,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),2,1556,1666,3.5,4.2
Personal,Visitors,Trip Start,8,8,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,1192,1192,4.3,4.3
Personal,Visitors,Trip Start,8,8,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),0,1192,1192,4.3,4.3
Personal,Visitors,Trip Start,9,9,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),2,1661,1661,7.8,7.8
Personal,Visitors,Trip Start,9,9,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1730,1730,6.5,6.5
Personal,Visitors,Trip Start,9,9,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),0,3188,3188,9.8,9.8
Personal,Visitors,Trip Start,9,9,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,1276,1276,6.8,6.8
Personal,Visitors,Trip Start,9,9,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,2107,2107,11.9,11.9
Personal,Visitors,Trip Start,9,9,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),1,1523,1523,6.5,6.5
Personal,Visitors,Trip Start,9,9,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),2,1653,1653,8.4,8.4
Personal,Visitors,Trip Start,9,9,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,1730,1730,6.5,6.5
Personal,Visitors,Trip Start,9,9,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),0,3188,3188,9.8,9.8
Personal,Visitors,Trip Start,9,9,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),0,1445,1445,10.6,10.6
Personal,Visitors,Trip Start,9,9,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),1,2230,2230,13.2,13.2
Personal,Visitors,Trip Start,9,9,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),1,1243,1243,5.3,5.3
Personal,Visitors,Trip Start,9,9,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2,1675,1675,6.4,6.4
Personal,Visitors,Trip Start,9,9,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,1106,1106,3.0,3.0
Personal,Visitors,Trip Start,9,9,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),0,1371,1371,3.9,3.9
Personal,Visitors,Trip Start,9,9,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,1963,1963,8.3,8.3
Personal,Visitors,Trip End,1,1,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),74,1615,1709,6.4,6.7
Personal,Visitors,Trip End,1,1,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1253,1253,3.3,3.3
Personal,Visitors,Trip End,1,1,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),8,1444,1572,6.4,6.9
Personal,Visitors,Trip End,1,1,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),24,1583,1680,5.0,5.4
Personal,Visitors,Trip End,1,1,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),30,1760,1823,7.8,8.0
Personal,Visitors,Trip End,1,1,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),12,1435,1595,5.8,6.0
Personal,Visitors,Trip End,1,1,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),74,1604,1709,6.7,7.0
Personal,Visitors,Trip End,1,1,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,835,835,2.3,2.3
Personal,Visitors,Trip End,1,1,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),10,1475,1619,6.7,7.2
Personal,Visitors,Trip End,1,1,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),21,1532,1654,5.5,6.0
Personal,Visitors,Trip End,1,1,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),30,1796,1861,8.1,8.4
Personal,Visitors,Trip End,1,1,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),13,1380,1539,5.0,5.2
Personal,Visitors,Trip End,1,1,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),75,1642,1709,5.9,5.9
Personal,Visitors,Trip End,1,1,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),1,1531,1531,4.0,4.0
Personal,Visitors,Trip End,1,1,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),4,1253,1253,4.4,4.4
Personal,Visitors,Trip End,1,1,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),31,1666,1724,4.2,4.4
Personal,Visitors,Trip End,1,1,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),30,1673,1730,7.0,6.8
Personal,Visitors,Trip End,1,1,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),10,1635,1791,8.4,8.5
Personal,Visitors,Trip End,10,10,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),0,1275,1573,2.9,3.4
Personal,Visitors,Trip End,10,10,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),N/A,1204,1204,0.5,0.5
Personal,Visitors,Trip End,10,10,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),0,961,961,1.6,1.6
Personal,Visitors,Trip End,10,10,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,1536,2373,1.9,3.8
Personal,Visitors,Trip End,10,10,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,1262,1465,4.6,4.7
Personal,Visitors,Trip End,10,10,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),N/A,1422,1422,1.8,1.8
Personal,Visitors,Trip End,10,10,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),0,1194,1521,2.0,3.0
Personal,Visitors,Trip End,10,10,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),N/A,1204,1204,0.5,0.5
Personal,Visitors,Trip End,10,10,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),0,961,961,1.6,1.6
Personal,Visitors,Trip End,10,10,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),0,943,2564,2.3,6.2
Personal,Visitors,Trip End,10,10,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),0,1246,1582,3.0,3.7
Personal,Visitors,Trip End,10,10,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),N/A,1422,1422,1.8,1.8
Personal,Visitors,Trip End,10,10,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,1449,1701,4.6,4.4
Personal,Visitors,Trip End,10,10,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,1733,2230,1.8,2.0
Personal,Visitors,Trip End,10,10,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),0,1279,1279,6.3,6.3
Personal,Visitors,Trip End,11,11,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),13,1459,1632,6.2,6.9
Personal,Visitors,Trip End,11,11,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1136,1136,4.6,4.6
Personal,Visitors,Trip End,11,11,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),2,996,1286,3.4,4.0
Personal,Visitors,Trip End,11,11,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),4,1440,1659,8.3,8.3
Personal,Visitors,Trip End,11,11,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),4,1443,1503,4.9,5.4
Personal,Visitors,Trip End,11,11,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),3,1716,1959,7.1,8.7
Personal,Visitors,Trip End,11,11,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),14,1348,1551,5.7,6.4
Personal,Visitors,Trip End,11,11,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,1117,1117,4.0,4.0
Personal,Visitors,Trip End,11,11,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),2,996,1290,3.5,4.1
Personal,Visitors,Trip End,11,11,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),4,1386,1663,8.8,8.6
Personal,Visitors,Trip End,11,11,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),4,1302,1316,3.8,3.8
Personal,Visitors,Trip End,11,11,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),4,1545,1837,6.0,7.9
Personal,Visitors,Trip End,11,11,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),10,1863,1922,8.1,8.6
Personal,Visitors,Trip End,11,11,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,1154,1154,5.2,5.2
Personal,Visitors,Trip End,11,11,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),0,996,1246,1.8,2.6
Personal,Visitors,Trip End,11,11,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),2,1641,1641,6.5,6.5
Personal,Visitors,Trip End,11,11,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),5,1784,1905,7.6,8.8
Personal,Visitors,Trip End,11,11,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),2,2620,2513,13.0,12.2
Personal,Visitors,Trip End,12,12,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),92,1951,2025,10.1,10.4
Personal,Visitors,Trip End,12,12,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,3125,2879,6.9,10.0
Personal,Visitors,Trip End,12,12,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),5,1940,1945,11.1,10.9
Personal,Visitors,Trip End,12,12,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),32,2022,2032,11.1,11.0
Personal,Visitors,Trip End,12,12,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),32,1945,2051,10.4,10.8
Personal,Visitors,Trip End,12,12,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),22,1846,1991,8.0,8.7
Personal,Visitors,Trip End,12,12,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),82,1880,1973,9.3,9.6
Personal,Visitors,Trip End,12,12,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,3148,2805,2.5,9.6
Personal,Visitors,Trip End,12,12,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),4,2056,2063,11.8,11.7
Personal,Visitors,Trip End,12,12,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),25,1926,1944,9.8,9.6
Personal,Visitors,Trip End,12,12,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),29,1875,2014,9.8,10.5
Personal,Visitors,Trip End,12,12,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),23,1793,1929,7.4,8.1
Personal,Visitors,Trip End,12,12,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),116,2072,2118,11.6,11.7
Personal,Visitors,Trip End,12,12,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,3101,3101,11.2,11.2
Personal,Visitors,Trip End,12,12,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),9,1799,1804,10.1,10.0
Personal,Visitors,Trip End,12,12,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),50,2137,2144,12.7,12.7
Personal,Visitors,Trip End,12,12,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),38,2076,2124,11.4,11.4
Personal,Visitors,Trip End,12,12,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),19,2004,2176,9.8,10.7
Personal,Visitors,Trip End,13,13,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),121,1716,1797,7.3,7.6
Personal,Visitors,Trip End,13,13,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),2,1554,1554,11.5,11.5
Personal,Visitors,Trip End,13,13,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),11,1975,2094,10.8,10.7
Personal,Visitors,Trip End,13,13,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),43,1779,1841,7.2,7.3
Personal,Visitors,Trip End,13,13,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),35,1718,1784,7.6,7.8
Personal,Visitors,Trip End,13,13,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),30,1537,1661,5.8,6.6
Personal,Visitors,Trip End,13,13,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),104,1686,1781,6.9,7.3
Personal,Visitors,Trip End,13,13,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),1,841,841,3.1,3.1
Personal,Visitors,Trip End,13,13,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),6,1448,1649,5.5,5.8
Personal,Visitors,Trip End,13,13,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),38,1757,1814,7.1,7.2
Personal,Visitors,Trip End,13,13,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),33,1710,1791,7.2,7.5
Personal,Visitors,Trip End,13,13,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),26,1624,1769,6.5,7.7
Personal,Visitors,Trip End,13,13,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),163,1765,1825,8.0,8.1
Personal,Visitors,Trip End,13,13,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),5,1779,1779,14.2,14.2
Personal,Visitors,Trip End,13,13,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),22,2352,2424,14.6,14.3
Personal,Visitors,Trip End,13,13,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),57,1817,1885,7.2,7.3
Personal,Visitors,Trip End,13,13,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),39,1736,1767,8.4,8.5
Personal,Visitors,Trip End,13,13,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),40,1398,1480,4.6,4.8
Personal,Visitors,Trip End,14,14,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),24,1712,1781,6.9,7.0
Personal,Visitors,Trip End,14,14,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1381,1364,2.5,3.4
Personal,Visitors,Trip End,14,14,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),4,1858,1899,9.5,9.4
Personal,Visitors,Trip End,14,14,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),6,1470,1469,5.7,5.7
Personal,Visitors,Trip End,14,14,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),11,1832,1907,7.8,7.8
Personal,Visitors,Trip End,14,14,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),4,1594,1798,3.5,4.4
Personal,Visitors,Trip End,14,14,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),23,1727,1820,6.8,6.8
Personal,Visitors,Trip End,14,14,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,1284,1308,2.0,3.6
Personal,Visitors,Trip End,14,14,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),5,1879,1925,10.6,10.5
Personal,Visitors,Trip End,14,14,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),5,1533,1528,6.4,6.3
Personal,Visitors,Trip End,14,14,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),9,1815,1923,6.7,6.6
Personal,Visitors,Trip End,14,14,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),4,1587,1871,2.1,3.7
Personal,Visitors,Trip End,14,14,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),26,1682,1696,7.2,7.4
Personal,Visitors,Trip End,14,14,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,1477,1477,3.0,3.0
Personal,Visitors,Trip End,14,14,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),2,1735,1735,2.6,2.6
Personal,Visitors,Trip End,14,14,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),6,1354,1354,4.4,4.4
Personal,Visitors,Trip End,14,14,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),14,1859,1880,9.6,9.8
Personal,Visitors,Trip End,14,14,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),4,1607,1607,6.2,6.2
Personal,Visitors,Trip End,15,15,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),24,1712,1781,6.9,7.0
Personal,Visitors,Trip End,15,15,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1381,1364,2.5,3.4
Personal,Visitors,Trip End,15,15,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),4,1858,1899,9.5,9.4
Personal,Visitors,Trip End,15,15,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),6,1470,1469,5.7,5.7
Personal,Visitors,Trip End,15,15,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),11,1832,1907,7.8,7.8
Personal,Visitors,Trip End,15,15,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),4,1594,1798,3.5,4.4
Personal,Visitors,Trip End,15,15,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),23,1727,1820,6.8,6.8
Personal,Visitors,Trip End,15,15,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,1284,1308,2.0,3.6
Personal,Visitors,Trip End,15,15,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),5,1879,1925,10.6,10.5
Personal,Visitors,Trip End,15,15,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),5,1533,1528,6.4,6.3
Personal,Visitors,Trip End,15,15,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),9,1815,1923,6.7,6.6
Personal,Visitors,Trip End,15,15,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),4,1587,1871,2.1,3.7
Personal,Visitors,Trip End,15,15,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),26,1682,1696,7.2,7.4
Personal,Visitors,Trip End,15,15,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,1477,1477,3.0,3.0
Personal,Visitors,Trip End,15,15,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),2,1735,1735,2.6,2.6
Personal,Visitors,Trip End,15,15,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),6,1354,1354,4.4,4.4
Personal,Visitors,Trip End,15,15,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),14,1859,1880,9.6,9.8
Personal,Visitors,Trip End,15,15,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),4,1607,1607,6.2,6.2
Personal,Visitors,Trip End,16,16,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),4,1601,1686,8.5,8.1
Personal,Visitors,Trip End,16,16,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),N/A,1523,1523,1.0,1.0
Personal,Visitors,Trip End,16,16,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1,1970,1970,12.0,12.0
Personal,Visitors,Trip End,16,16,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),2,1648,1881,10.1,9.3
Personal,Visitors,Trip End,16,16,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),1,1297,1316,5.1,4.9
Personal,Visitors,Trip End,16,16,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),5,1719,1815,10.2,9.4
Personal,Visitors,Trip End,16,16,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),N/A,1523,1523,1.0,1.0
Personal,Visitors,Trip End,16,16,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),1,2009,2009,12.6,12.6
Personal,Visitors,Trip End,16,16,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),2,1992,2226,16.9,13.4
Personal,Visitors,Trip End,16,16,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),2,1386,1396,5.6,5.3
Personal,Visitors,Trip End,16,16,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2,1344,1344,4.6,4.6
Personal,Visitors,Trip End,16,16,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,1892,1892,10.9,10.9
Personal,Visitors,Trip End,16,16,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,1212,1212,1.5,1.5
Personal,Visitors,Trip End,16,16,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),0,976,976,3.2,3.2
Personal,Visitors,Trip End,17,17,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),619,1776,1857,8.4,8.6
Personal,Visitors,Trip End,17,17,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),3,1913,1907,7.2,7.9
Personal,Visitors,Trip End,17,17,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),42,1639,1741,9.6,10.0
Personal,Visitors,Trip End,17,17,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),177,1739,1811,8.0,8.2
Personal,Visitors,Trip End,17,17,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),268,1837,1901,8.9,9.1
Personal,Visitors,Trip End,17,17,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),130,1740,1867,7.2,7.7
Personal,Visitors,Trip End,17,17,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),623,1763,1841,8.1,8.4
Personal,Visitors,Trip End,17,17,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),1,1673,1437,7.5,7.2
Personal,Visitors,Trip End,17,17,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),33,1584,1725,8.2,8.8
Personal,Visitors,Trip End,17,17,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),151,1692,1766,7.5,7.7
Personal,Visitors,Trip End,17,17,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),294,1834,1890,8.7,8.9
Personal,Visitors,Trip End,17,17,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),144,1736,1858,7.5,7.9
Personal,Visitors,Trip End,17,17,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),609,1810,1896,9.0,9.2
Personal,Visitors,Trip End,17,17,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),6,2042,2189,7.0,8.3
Personal,Visitors,Trip End,17,17,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),62,1715,1764,11.6,11.7
Personal,Visitors,Trip End,17,17,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),243,1812,1884,8.8,8.9
Personal,Visitors,Trip End,17,17,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),204,1851,1940,9.7,9.9
Personal,Visitors,Trip End,17,17,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),95,1756,1898,6.2,6.8
Personal,Visitors,Trip End,18,18,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),95,1425,1464,6.0,6.1
