Mode of Travel,Home and Work Filter,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Trip Duration (sec),Avg All Trip Duration (sec),Avg Trip Length (mi),Avg All Trip Length (mi)
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,17,017,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),960,1287,1342,7.3,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,17,017,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),63,1953,1975,18.1,17.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,17,017,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),342,1326,1380,8.0,8.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,17,017,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),377,1198,1263,5.5,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,17,017,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),167,1113,1167,5.4,5.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,18,018,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),90,1547,1573,9.7,9.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,18,018,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),35,1569,1604,9.1,9.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,18,018,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),38,1500,1512,8.6,8.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,18,018,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),14,1624,1659,14.1,14.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,18,018,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),95,1556,1571,9.6,9.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,18,018,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),37,1609,1632,10.0,10.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,18,018,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),40,1483,1497,8.0,8.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,18,018,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),71,1540,1573,10.0,10.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,18,018,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),27,1535,1554,9.0,9.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,18,018,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),29,1546,1560,9.5,9.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1296,1422,1467,6.4,6.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),67,1468,1480,6.0,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),465,1510,1557,7.2,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),517,1426,1475,6.5,6.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),238,1232,1273,5.0,5.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),1265,1377,1425,5.8,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),69,1386,1400,5.4,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),436,1482,1535,6.5,6.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),527,1370,1420,5.9,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),224,1192,1237,4.6,4.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1226,1453,1495,7.0,7.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),52,1612,1626,6.3,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),483,1511,1555,7.4,7.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),447,1479,1529,7.3,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,19,019,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),238,1240,1271,5.3,5.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,2,002,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),17,1481,1507,9.7,9.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),3050,1789,1838,8.7,9.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),29,2388,2495,18.9,19.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),215,2124,2177,14.1,14.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1117,1837,1893,8.8,9.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1145,1746,1792,7.8,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),544,1617,1648,7.7,7.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),2800,1778,1829,8.6,8.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,1: Weekday (M-Th),1: Early AM (12am-6am),26,2742,2910,22.7,23.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),208,2109,2167,13.8,14.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),963,1831,1894,8.7,9.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),1083,1728,1774,7.8,8.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),520,1606,1634,7.3,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3449,1786,1831,8.8,9.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),30,2180,2238,18.9,18.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),211,2239,2290,15.1,15.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1437,1831,1876,8.8,9.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1233,1743,1791,7.9,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,20,020,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),538,1567,1600,7.7,7.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1702,1511,1571,6.8,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),126,1613,1748,8.1,9.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),624,1594,1647,7.0,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),653,1488,1548,6.5,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),296,1340,1380,6.2,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),1521,1499,1561,6.7,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),119,1604,1761,7.9,9.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),518,1573,1630,6.8,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),607,1484,1546,6.5,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),273,1331,1362,6.2,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1989,1507,1554,6.8,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),123,1637,1717,8.4,9.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),834,1582,1622,7.2,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),711,1477,1531,6.6,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,21,021,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),320,1328,1366,5.7,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,22,022,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),628,1130,1195,4.3,4.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,22,022,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),53,1279,1322,5.7,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,22,022,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),207,1248,1324,5.0,5.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,22,022,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),248,1057,1120,3.6,3.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,22,022,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),116,942,1005,3.3,3.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,22,022,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),635,1120,1186,4.2,4.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,22,022,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),58,1209,1255,5.1,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,22,022,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),209,1214,1301,4.5,4.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,22,022,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),259,1053,1110,3.6,3.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,22,022,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),103,920,984,3.1,3.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,22,022,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),563,1132,1201,4.4,4.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,22,022,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),186,1253,1332,5.4,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,22,022,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),209,1091,1161,3.7,4.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,22,022,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),135,966,1026,3.3,3.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,25,025,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),353,1254,1324,5.9,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,25,025,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),35,1471,1520,8.7,8.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,25,025,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),115,1375,1459,6.8,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,25,025,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),133,1174,1238,4.6,4.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,25,025,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),66,1122,1190,5.5,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,25,025,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),341,1283,1356,6.4,6.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,25,025,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),42,1547,1580,9.7,9.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,25,025,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),98,1391,1478,7.0,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,25,025,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),136,1217,1300,5.2,5.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,25,025,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),61,1118,1170,5.9,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,25,025,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),385,1218,1278,5.6,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,25,025,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),157,1346,1428,6.9,7.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,25,025,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),129,1087,1122,3.8,4.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,25,025,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),74,1159,1235,5.5,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,26,026,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),68,1530,1570,9.4,9.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,26,026,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),24,1760,1817,12.0,12.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,26,026,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),25,1498,1540,8.3,8.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,26,026,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),12,1253,1277,7.3,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,26,026,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),68,1582,1614,10.5,10.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,26,026,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),23,1917,1962,14.3,14.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,26,026,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),25,1503,1533,9.3,9.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,26,026,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),60,1489,1537,8.0,8.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,29,029,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),142,1361,1438,5.9,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,29,029,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),63,1416,1503,5.9,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,29,029,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),43,1376,1447,6.0,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,29,029,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),27,1258,1296,5.7,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,29,029,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),161,1354,1441,5.6,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,29,029,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),67,1421,1492,5.8,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,29,029,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),54,1380,1475,5.8,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,29,029,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),30,1277,1329,5.4,5.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,29,029,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),87,1309,1354,6.0,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,29,029,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),48,1365,1447,5.3,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1601,1318,1391,4.3,4.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),12,1460,1495,7.7,7.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),112,1539,1613,6.3,6.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),510,1390,1467,4.7,5.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),604,1310,1388,4.0,4.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),364,1162,1219,3.6,3.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),1591,1312,1383,4.1,4.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),114,1539,1616,5.8,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),482,1411,1498,4.8,5.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),614,1293,1361,3.6,3.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),371,1139,1198,3.4,3.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1592,1302,1372,4.6,4.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),102,1496,1557,7.8,7.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),570,1332,1401,4.5,4.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),556,1289,1371,4.3,4.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,30,030,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),347,1215,1270,4.1,4.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,33,033,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),474,1626,1664,6.6,6.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,33,033,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),31,1535,1557,5.1,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,33,033,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),194,1652,1697,6.4,6.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,33,033,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),185,1645,1682,7.0,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,33,033,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),62,1552,1584,6.7,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,33,033,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),387,1583,1631,6.3,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,33,033,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),25,1366,1366,4.5,4.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,33,033,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),151,1660,1720,6.3,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,33,033,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),152,1596,1641,6.5,6.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,33,033,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),58,1461,1502,6.3,6.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,33,033,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),650,1618,1645,6.7,6.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,33,033,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),292,1603,1629,6.4,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,33,033,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),246,1646,1668,7.4,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,33,033,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),64,1644,1669,6.7,6.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1708,1329,1392,4.9,5.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),94,1408,1489,6.5,7.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),526,1413,1474,5.5,5.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),675,1319,1384,4.3,4.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),408,1225,1279,4.5,4.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),1719,1319,1383,4.6,4.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),104,1434,1504,6.8,7.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),511,1386,1446,5.0,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),697,1315,1383,4.2,4.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),403,1215,1273,4.2,4.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1610,1331,1382,5.2,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),67,1368,1385,6.1,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),556,1433,1491,6.2,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),599,1302,1352,4.6,4.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,34,034,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),381,1229,1270,4.5,4.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,35,035,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),828,1351,1416,4.0,4.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,35,035,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),52,1329,1441,3.8,4.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,35,035,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),295,1445,1520,4.6,4.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,35,035,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),301,1369,1429,3.8,4.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,35,035,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),171,1181,1232,3.5,3.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,35,035,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),841,1349,1416,4.0,4.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,35,035,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),57,1339,1456,3.7,4.5
